# form	pos	lemma	sense	freq
ཁྱབ་གཞི				5
ཁྱབ་ཆ				1
ཁྱབ་ཆུང་བ				15
ཁྱབ་ཆེ				40
ཁྱབ་པ				23983
ཁྱབ་བདག				3523
ཁྱབ་བརྡལ				227
ཁྱབ་བྱ				770
ཁྱབ་བྱེད				1886
ཁྱབ་བྱེད་འགལ་དམིགས				20
ཁྱབ་བྱེད་རླུང				34
ཁྱབ་མཉམ				24
ཁྱབ་མཐའ				62
ཁྱབ་འགྲོ				6
ཁྱབ་འཇུག				2306
ཁྱབ་འཇུག་གནས				9
ཁྱབ་འཇུག་པ				52
ཁྱབ་ལྡན				5
ཁྱབ་སྟོབས				3
ཁྱབ་སྤེལ				1
ཁྱམས				2476
ཁྱམས་ར				4
ཁྱམས་སྟོད				3
ཁྱམས་སྨད				1
ཁྱར་ཁྱོར				5
ཁྱི				3498
ཁྱི་ཁ་རྡོ་ལེན				1
ཁྱི་གུ				7
ཁྱི་དུག				6
ཁྱི་ཕྲུག				2
ཁྱི་ཟུག				1
ཁྱི་འདྲ				1
ཁྱི་ར				4
ཁྱི་ར་བ				19
ཁྱི་རོ				28
ཁྱི་རྐུན				11
ཁྱི་རྒན				39
ཁྱི་རྒན་རྒྱ་བོ				1
ཁྱི་རྔོ				13
ཁྱི་རྦད་པ				2
ཁྱི་ལོ				71
ཁྱི་ཤིང				1
ཁྱི་སྤྱང				6
ཁྱི་སྤྲང				1
ཁྱི་སྨྱོན				34
ཁྱིད				7
ཁྱིམ				15051
ཁྱིམ་ཁོལ				7
ཁྱིམ་གནས				50
ཁྱིམ་གཞིས				2
ཁྱིམ་གཟའ				3
ཁྱིམ་གསར				8
ཁྱིམ་གྲངས				1
ཁྱིམ་གྲོགས				1
ཁྱིམ་ཅན				4
ཁྱིམ་ཆགས				3
ཁྱིམ་ཐབ				631
ཁྱིམ་ཐབས				119
ཁྱིམ་ནང				50
ཁྱིམ་ནོར				13
ཁྱིམ་པ				3664
ཁྱིམ་པ་མོ				166
ཁྱིམ་ཕུགས				19
ཁྱིམ་ཕུབ་པ				1
ཁྱིམ་ཕྱགས				1
ཁྱིམ་ཕྱྭ				48
ཁྱིམ་བདག				9441
ཁྱིམ་བདག་མོ				72
ཁྱིམ་བྱ				89
ཁྱིམ་མཚེས				113
ཁྱིམ་མི				2
ཁྱིམ་ཚང				11
ཁྱིམ་ཞག				127
ཁྱིམ་ཟླ				48
ཁྱིམ་འབིགས་པ				4
ཁྱིམ་འཛིན				11
ཁྱིམ་རྒྱུད				3
ཁྱིམ་ལས				39
ཁྱིམ་ལོ				34
ཁྱིམ་ལྡན				1
ཁྱིམ་ལྷ				1
ཁྱིམ་ས				1
ཁྱིམ་སོ				83
ཁྱིམ་སྤངས				17
ཁྱིའུ				65
ཁྱིར				14
ཁྱིལ				2
ཁྱིལ་གྱིས				3
ཁྱུ				98
ཁྱུ་གཡག				1
ཁྱུ་པ				2
ཁྱུ་མ				11
ཁྱུ་མཆོག				1753
ཁྱུ་མཆོག་ཞོན				1
ཁྱུ་ཚན				1
ཁྱུ་སྐད				1
ཁྱུ་སྐྱོང				1
ཁྱུག་ཁྱུག				16
ཁྱུག་གེ་བ				12
ཁྱུག་པ				7
ཁྱུང				2636
ཁྱུང་ཁྲ				71
ཁྱུང་ཆེན				344
ཁྱུང་དཀར				13
ཁྱུང་པོ				389
ཁྱུང་པོ་ཆོས་བརྩོན				3
ཁྱུང་ཕྲུག				19
ཁྱུང་ལྔ				3
ཁྱུང་སྐྱུགས				3
ཁྱུང་སྔོན་སྐྱེས				4
ཁྱུང་སྙིང				1
ཁྱུང་སྡེར				8
ཁྱུད				442
ཁྱུད་མོ				26
ཁྱུད་འཁོར				3
ཁྱུར				96
ཁྱུར་ཁྱུར				1
ཁྱུར་མིད				21
ཁྱེ				17
ཁྱེ་ཉེན				2
ཁྱེ་མ				28
ཁྱེ་སྤོགས				2
ཁྱེད				48687
ཁྱེད་ཉིད				1
ཁྱེད་པ				8
ཁྱེམ				30
ཁྱེམ་བུ				13
ཁྱེའུ				6044
ཁྱེའུ་སུས				4
ཁྱེར				9732
ཁྱེར་བ				1492
ཁྱེལ				22
ཁྱེས				4
ཁྱོ				342
ཁྱོ་ག				25
ཁྱོ་ཕོ				8
ཁྱོ་བོ				8
ཁྱོ་མོ				3
ཁྱོ་ཤུག				196
ཁྱོག				45
ཁྱོག་པ				4
ཁྱོགས				426
ཁྱོགས་སྤྱིལ				1
ཁྱོད				109559
ཁྱོད་ཉིད				1
ཁྱོན				1825
ཁྱོམ་ཁྱོམ				5
ཁྱོར་ཆུ				95
ཁྱོར་བ				157
ཁྲ				1907
ཁྲ་ཁྲ				9
ཁྲ་ཆུང				3
ཁྲ་པ				1
ཁྲ་བོ				371
ཁྲ་མ				6
ཁྲ་འབྲུག				26
ཁྲ་རིང				3
ཁྲ་རུ				1
ཁྲ་ལམ་མེ				19
ཁྲ་ཧོར				8
ཁྲག				18798
ཁྲག་ཁྲིག				3930
ཁྲག་ཁྲུག				37
ཁྲག་གཅོད				9
ཁྲག་གཏར				5
ཁྲག་ཅན				45
ཁྲག་ཆགས				7
ཁྲག་ཐིགས				3
ཁྲག་དྲོན				7
ཁྲག་ནད				45
ཁྲག་བཤལ				3
ཁྲག་མཁྲིས				49
ཁྲག་མདངས				1
ཁྲག་ཚབས				1
ཁྲག་ཞག				26
ཁྲག་འཁྲུག				2
ཁྲག་འཁྲུགས				4
ཁྲག་འཇིབ				1
ཁྲག་འཐུང				645
ཁྲག་འབབ				8
ཁྲག་འབྱིན				3
ཁྲག་འཛག				96
ཁྲག་འཛིན				10
ཁྲག་རུལ				19
ཁྲག་རོ				2
ཁྲག་རྐང				3
ཁྲག་རྐྱལ				7
ཁྲག་རྒྱས				7
ཁྲག་རྒྱུད				8
ཁྲག་རྒྱུན				22
ཁྲག་རླངས				50
ཁྲག་རླུང				3
ཁྲག་ལམ				2
ཁྲག་ལྡན				3
ཁྲག་ཤ				2
ཁྲག་སྐྱུག				32
ཁྲག་སྐྲན				4
ཁྲག་སྦྱོར				1
ཁྲང				7
ཁྲད་ཁྲོད				1
ཁྲབ				455
ཁྲབ་ཆས				1
ཁྲབ་བྱང				1
ཁྲབ་མ				1
ཁྲབ་རྨོག				53
ཁྲམ				201
ཁྲམ་ཁ				197
ཁྲམ་ཁྲམ				1
ཁྲམ་ཁྲུམ				10
ཁྲམ་ནག				10
ཁྲམ་པ				20
ཁྲམ་བམ				49
ཁྲམ་ལ་བཏབ				2
ཁྲམ་ཤིང				354
ཁྲལ				306
ཁྲལ་ཁྲལ				1
ཁྲལ་ཁྲོལ				1
ཁྲལ་འཇལ				5
ཁྲི				17336
ཁྲི་གདན				6
ཁྲི་གདུགས				24
ཁྲི་གཙུག་ལྡེ་བཙན				6
ཁྲི་ཆེན				143
ཁྲི་ཐོག་པ				16
ཁྲི་དར་མ་ཨུ་དུམ་བཙན				1
ཁྲི་པ				126
ཁྲི་ཕྲག				26
ཁྲི་བཀྲ་ཤིས་བརྩེགས་པ་དཔལ				5
ཁྲི་བཙུན				24
ཁྲི་བཤམས				1
ཁྲི་མུན				21
ཁྲི་མོན				19
ཁྲི་ཟུར				2
ཁྲི་འདོན				4
ཁྲི་འཕང				38
ཁྲི་རལ				27
ཁྲི་རལ་པ་ཅན				36
ཁྲི་རིན་པོ་ཆེ				1
ཁྲི་ལམ				6
ཁྲི་ལྕོག				1
ཁྲི་ལྡེ་གཙུག་བརྟན				16
ཁྲི་ལྡེ་སྲོང་བཙན				11
ཁྲི་ཤིང				3
ཁྲི་སྐོར				12
ཁྲི་སྒྱོགས				2
ཁྲི་སྙན				33
ཁྲི་སྟན				305
ཁྲི་སྲོང་ལྡེ་བཙན				117
ཁྲི་སྲོང་ལྡེའུ་བཙན				588
ཁྲིག་ཁྲིག				24
ཁྲིགས				897
ཁྲིགས་ཁྲིགས				1
ཁྲིགས་ཆགས				1
ཁྲིགས་སེ				8
ཁྲིད				16499
ཁྲིད་ཆེན				11
ཁྲིད་པ				612
ཁྲིད་ཡིག				3
ཁྲིམས				3362
ཁྲིམས་གཅོད་ཡུལ				1
ཁྲིམས་ཆས				3
ཁྲིམས་དཔོན				2
ཁྲིམས་དྲལ				11
ཁྲིམས་ཕོག				9
ཁྲིམས་མེད				4
ཁྲིམས་འགལ				1
ཁྲིམས་ཡིག				5
ཁྲིམས་ལུགས				21
ཁྲིམས་ལྡན				42
ཁྲིམས་སྲོལ				2
ཁྲིའུ				176
ཁྲིའུ་ཤིང				26
ཁྲིལ				3
ཁྲིས				146
ཁྲུ				4928
ཁྲུ་གསུམ				1
ཁྲུང				198
ཁྲུང་ཁྲུང				151
ཁྲུང་མ				1
ཁྲུད་མ				9
ཁྲུན				37
ཁྲུམ་ཁྲུམ				24
ཁྲུམས				279
ཁྲུམས་ཟླ				1
ཁྲུམས་སྟོད				76
ཁྲུམས་སྨད				41
ཁྲུལ				22
ཁྲུས				12815
ཁྲུས་ཁང				70
ཁྲུས་གཞོང				7
ཁྲུས་གསོལ				76
ཁྲུས་ཆལ				13
ཁྲུས་ཆུ				165
ཁྲུས་བུམ				64
ཁྲུས་བྱ་བ				10
ཁྲུས་མ				13
ཁྲུས་མཁན				52
ཁྲུས་རས				24
ཁྲུས་རྫས				3
ཁྲུས་རྫིང				11
ཁྲུས་སྡེར				3
ཁྲེ				14
ཁྲེ་རྒོད				40
ཁྲེགས་ཆོད				225
ཁྲེགས་པ				2
ཁྲེན				1
ཁྲེམ་གཉེར				5
ཁྲེམས				17
ཁྲེམས་པ				9
ཁྲེའུ				8
ཁྲེའུ་ཚེ				2
ཁྲེལ				1267
ཁྲེལ་གཞུང				1
ཁྲེལ་བ				143
ཁྲེལ་བགད				1
ཁྲེལ་མེད				196
ཁྲེལ་མེད་པ				143
ཁྲེལ་ཡོད				58
ཁྲེལ་ཡོད་པ				104
ཁྲེལ་རྒོད				2
ཁྲེས				22
ཁྲེས་པོ				73
ཁྲོ				6426
ཁྲོ་ཁང				14
ཁྲོ་གཉེར				923
ཁྲོ་གཉེར་ཅན་མ				29
ཁྲོ་གཏུམ				274
ཁྲོ་གཏུམ་ཅན				7
ཁྲོ་ཆུ				121
ཁྲོ་ཉམས				22
ཁྲོ་དཀར				1
ཁྲོ་ནག				10
ཁྲོ་བ				2650
ཁྲོ་བཅུ				42
ཁྲོ་བོ				10114
ཁྲོ་བོའི་བཟླས་པ				16
ཁྲོ་བོའི་བསྙེན་པ				3
ཁྲོ་བོའི་སྔགས				14
ཁྲོ་མིག				1
ཁྲོ་མོ				1473
ཁྲོ་ཟངས				4
ཁྲོ་འཁྲུགས				16
ཁྲོ་འཇོམས				1
ཁྲོ་རྒྱལ				1885
ཁྲོ་རྔམས				4
ཁྲོ་ལྕགས				7
ཁྲོ་ལྡན				5
ཁྲོ་སེམས				20
ཁྲོག				37
ཁྲོག་ཁྲོག				2
ཁྲོག་པ				3
ཁྲོད				2606
ཁྲོན་པ				578
ཁྲོན་བུ				10
ཁྲོན་མ				3
ཁྲོན་སྐྱོགས				2
ཁྲོབ				10
ཁྲོམ				1306
ཁྲོམ་ཁྲོམ				6
ཁྲོམ་གཞུང				1
ཁྲོམ་གསེབ				3
ཁྲོམ་ཆུ				4
ཁྲོམ་ཆེན				6
ཁྲོམ་ཐོག་ཆོད་པ				1
ཁྲོམ་བསྒྲགས				1
ཁྲོམ་ཚོགས				22
ཁྲོམ་འཚོགས				1
ཁྲོམ་ལམ				2
ཁྲོམ་ས				2
ཁྲོལ				2175
ཁྲོལ་བ				32
ཁྲོལ་བུ				4
ཁྲོས				3240
ཁྲོས་པ				1165
ཁྲོས་མ				46
ག				23661
ག་ག				353
ག་ག་ཚིལ				62
ག་གཞུང				2
ག་གེ་མོ				59
ག་གོན				128
ག་ཆད				10
ག་ཎ				405
ག་ཏཱ				27
ག་ཏི				27
ག་དར				9
ག་དཱ				3
ག་དུར				4
ག་དོར				3
ག་པ				116
ག་པུར				186
ག་བུར				5
ག་ཚོད				54
ག་ཞ				35
ག་འདྲ				5
ག་འུ				28
ག་ཡ་འོད་སྲུང				10
ག་ར				79
ག་རེ				447
ག་ལ				84
ག་ལ་ག་ལ				1
ག་ལ་བ				2766
ག་ལེ				41
ག་ལེ་གུ་ལེ				1
ག་ཤ				28
ག་ཤལ				70
ག་ཤེད				101
ག་ས				8
གག				80
གག་པ				82
གག་ལྷོག				41
གང				399218
གང་ག				43
གང་ག་ཆུང				1
གང་གཱ				96
གང་ཉིད				64
གང་དག				175
གང་ན་བ				1399
གང་པོ				1267
གང་ཕྱོགས				1
གང་བ				6574
གང་བ་ཅན				9
གང་བ་བཟང་པོ				54
གང་བུ				245
གང་བྱེད				578
གང་ཞིག				1
གང་ཟག				40141
གང་ཟག་བདག་འཛིན				8
གང་འདྲ				1
གང་ཡང				1
གང་རིགས				21
གང་རུང				393
གང་ལོ				1
གང་ས				11
གང་སྟོང				2
གངས				1537
གངས་ཅན				3318
གངས་ཅན་མགོན་པོ				21
གངས་ཅན་ལྗོངས				210
གངས་ཆུ				42
གངས་ཆེན་མཚོ				18
གངས་ཐུལ				1
གངས་དཀར				338
གངས་མདོག				2
གངས་རི				809
གངས་རྒན				1
གངས་རྒྱལ				1
གངས་ལྗོངས				93
གངས་ལྟོངས				1
གངས་ལྡན				28
གངས་སྦལ				3
གངྒཱ				659
གཅག				37
གཅང				5
གཅད				3408
གཅད་པ				262
གཅན				147
གཅན་གཟན				1405
གཅན་པ				4
གཅན་འཕྲང				48
གཅན་སྒོ				2
གཅམ་གསག				4
གཅམ་བུ				38
གཅར				12
གཅར་བ				3
གཅལ				393
གཅལ་མ				1
གཅི				67
གཅི་བ				507
གཅིག				245226
གཅིག་གནས				1
གཅིག་ཆོག				91
གཅིག་ཉིད				128
གཅིག་པ				14580
གཅིག་པུ				6844
གཅིག་པོ				2205
གཅིག་མཚུངས				1
གཅིག་མིན				9
གཅིག་ཚིག				22
གཅིག་རྐྱང				6
གཅིག་ལྡན				38
གཅིག་སྐྱེས				2
གཅིག་སྒྲིལ				4
གཅིན་པ				4
གཅིན་ལམ				4
གཅིན་སྙི				1
གཅིན་སྟུག				1
གཅིའུ				1
གཅིར				3
གཅིར་བ				3
གཅིས				10
གཅིས་པ				4
གཅུ				159
གཅུ་གལ				6
གཅུ་བ				50
གཅུགས				51
གཅུགས་པ				102
གཅུང				487
གཅུང་དགའ་བོ				18
གཅུང་པོ				184
གཅུང་མོ				10
གཅུད				127
གཅུན				434
གཅུན་པ				59
གཅུར				34
གཅུར་བ				4
གཅུས				123
གཅུས་ཐིག				5
གཅུས་པ				28
གཅེ				5
གཅེན				402
གཅེན་པོ				99
གཅེན་མོ				2
གཅེའུ				12
གཅེར་གྲོལ				8
གཅེར་བུ				1972
གཅེར་བུ་པ				616
གཅེར་མོ				212
གཅེར་སྐྱོབ				2
གཅེས				1194
གཅེས་གཅེས				4
གཅེས་ནོར				10
གཅེས་པ				643
གཅེས་པོ				4
གཅེས་ཕྲུག				58
གཅེས་བཏུས				31
གཅེས་བསྡུས				25
གཅེས་འཛིན				345
གཅེས་སྐྱོང				2
གཅེས་སྤྲས				703
གཅེས་སྲུང				4
གཅོ་བོ				11
གཅོག				87
གཅོག་པ				70
གཅོང				348
གཅོང་གཡང				2
གཅོང་ཆེན				13
གཅོང་ཆེན་པོ				6
གཅོང་ནད				56
གཅོང་པོ				1
གཅོང་རོང				73
གཅོད				10590
གཅོད་ཐབས				22
གཅོད་པ				8650
གཅོད་བྱེད				708
གཅོད་མཚམས				56
གཅོད་རྒྱ				2
གཅོད་ལུགས				23
གཅོམ				27
གཅོམ་བསྐྱུངས				3
གཅོར				3
གཅོལ				6
གཉག				13
གཉག་པ				1
གཉགས				16
གཉགས་ལོ་ཡེ་ཤེས་གཞོན་ནུ				1
གཉན				2615
གཉན་ཁ				3
གཉན་གླང				9
གཉན་དུག				1
གཉན་ནད				76
གཉན་པ				183
གཉན་པོ				1542
གཉན་པོ་གསང་བ				4
གཉན་ཕོ				1
གཉན་ཕྲན				6
གཉན་ཚད				57
གཉན་འབུར				2
གཉན་འབྲས				1
གཉན་རིམས				28
གཉན་རྭ				2
གཉན་ས				140
གཉན་སྲིན				3
གཉའ				445
གཉའ་ཁྲི་བཙན་པོ				41
གཉའ་གནོན				24
གཉའ་གོང				79
གཉའ་དྲག				3
གཉའ་ནང				10
གཉའ་བ				62
གཉའ་བོ				7
གཉའ་རེངས				8
གཉའ་ལྟག				5
གཉའ་ཤ				2
གཉའ་ཤིང				323
གཉལ				29
གཉལ་ལོ་རོ				4
གཉི				3912
གཉི་ག				13
གཉིག				14
གཉིད				9308
གཉིད་ཁུག་པ				1
གཉིད་ཆག་པ				1
གཉིད་ཐུན				5
གཉིད་དཀྲོག				2
གཉིད་དུས				2
གཉིད་པ				67
གཉིད་འཐིབས				1
གཉིད་འཐུག་པོ				1
གཉིད་ཡུར				1
གཉིད་རྨུགས				86
གཉིད་ལམ				12
གཉིད་ལོག				100
གཉིད་སངས				2
གཉིད་སྲབ				5
གཉིས				400565
གཉིས་ཀ				17
གཉིས་པ				126777
གཉིས་པོ				10707
གཉིས་ཕན				3
གཉིས་ཕྱོགས				3
གཉིས་མེད་གསུང་བ				1
གཉིས་མེད་པ				132
གཉིས་མེད་རྒྱུད				2
གཉིས་མེད་ལྷུན་གྲུབ				9
གཉིས་ཚིག				5
གཉིས་འཛིན				27
གཉིས་ལྡན				109
གཉིས་ལྡན་དུས				21
གཉིས་སུ་མེད				559
གཉིས་སུ་མེད་པ				644
གཉིས་སྐྱེས				65
གཉིས་སྣང				842
གཉུག་མ				1537
གཉུལ་བ				4
གཉེ་བོ				4
གཉེ་མ				74
གཉེན				3768
གཉེན་ཁ				1
གཉེན་གྲོགས				29
གཉེན་ཉེ་དུ				8
གཉེན་ཉེ་བ				9
གཉེན་ཉེ་འབྲེལ				5
གཉེན་པོ				13119
གཉེན་པོ་གཞི་ཤེས				17
གཉེན་ཕྱོགས				6
གཉེན་བཤེས				541
གཉེན་ཚན				17
གཉེན་ཟླ				8
གཉེན་འཁོར				10
གཉེན་འདབ				16
གཉེན་འདུན				233
གཉེན་འབྲེལ				129
གཉེན་སྟོན				5
གཉེན་སྡེ				2
གཉེར				5530
གཉེར་ཁ				128
གཉེར་གཉེར				1
གཉེར་པ				130
གཉེར་མ				71
གཉེར་ཚང				7
གཉེར་འཛིན				20
གཉེལ				2
གཉོང་ཆུང				1
གཉོད				7
གཉོམ་ཆུང				8
གཉོས				307
གཉྫིར				6
གཎ་གཡོག				6
གཎ་ཌཱིའི་མདོ				1
གཎྜ				4
གཎྜི				335
གཏག				9
གཏག་པ				3
གཏགས				34
གཏང				2022
གཏང་ཡས				1
གཏང་རག				2175
གཏད་གཉེར				9
གཏད་པ				1924
གཏད་མེད				137
གཏད་རབས				34
གཏད་རྒྱ				119
གཏད་ལེན				1
གཏད་ས				50
གཏད་སོ				225
གཏན				20275
