# form	pos	lemma	sense	freq
གཅད་པ				262
གཅན				147
གཅན་གཟན				1405
གཅན་པ				4
གཅན་འཕྲང				48
གཅན་སྒོ				2
གཅམ་གསག				4
གཅམ་བུ				38
གཅར་བ				3
གཅལ་མ				1
གཅི་བ				507
གཅིག				245226
གཅིག་གནས				1
གཅིག་ཆོག				91
གཅིག་ཉིད				128
གཅིག་པ				14580
གཅིག་པུ				6844
གཅིག་མཚུངས				1
གཅིག་ཚིག				22
གཅིག་སྒྲིལ				4
གཅིན་པ				4
གཅིན་ལམ				4
གཅིན་སྙི				1
གཅིན་སྟུག				1
གཅིའུ				1
གཅིར་བ				3
གཅིས				10
གཅིས་པ				4
གཅུ་གལ				6
གཅུ་བ				50
གཅུགས་པ				102
གཅུང				487
གཅུང་པོ				184
གཅུང་མོ				10
གཅུན་པ				59
གཅུར་བ				4
གཅུས				123
གཅུས་ཐིག				5
གཅུས་པ				28
གཅེ				5
གཅེན				402
གཅེན་པོ				99
གཅེན་མོ				2
གཅེའུ				12
གཅེར་གྲོལ				8
གཅེར་བུ				1972
གཅེར་མོ				212
གཅེར་སྐྱོབ				2
གཅེས་ནོར				10
གཅེས་པ				643
གཅེས་པོ				4
གཅེས་ཕྲུག				58
གཅེས་བཏུས				31
གཅེས་བསྡུས				25
གཅེས་འཛིན				345
གཅེས་སྤྲས				703
གཅེས་སྲུང				4
གཅོ་བོ				11
གཅོག				87
གཅོག་པ				70
གཅོང				348
གཅོང་གཡང				2
གཅོང་ཆེན				13
གཅོང་ནད				56
གཅོང་པོ				1
གཅོང་རོང				73
གཅོད་ཐབས				22
གཅོད་པ				8650
གཅོད་བྱེད				708
གཅོད་མཚམས				56
གཅོད་རྒྱ				2
གཅོད་ལུགས				23
གཅོམ				27
གཅོམ་པ				2
གཅོམ་བསྐྱུངས				3
གཅོར་བ				2
གཉག				13
གཉགས				16
གཉན				2615
གཉན་ཁ				3
གཉན་གླང				9
གཉན་དུག				1
གཉན་ནད				76
གཉན་པ				183
གཉན་པོ				1542
གཉན་ཕོ				1
གཉན་ཕྲན				6
གཉན་ཚད				57
གཉན་འབུར				2
གཉན་འབྲས				1
གཉན་རིམས				28
གཉན་རྭ				2
གཉན་ས				140
གཉན་སྲིན				3
གཉའ་གནོན				24
གཉའ་གོང				79
གཉའ་དྲག				3
གཉའ་ནང				10
གཉའ་བ				62
གཉའ་བོ				7
གཉའ་ལྟག				5
གཉའ་ཤ				2
གཉའ་ཤིང				323
གཉལ				29
གཉི་ག				13
གཉིག				14
གཉིད				9308
གཉིད་ཐུན				5
གཉིད་དཀྲོག				2
གཉིད་དུས				2
གཉིད་པ				67
གཉིད་འཐིབས				1
གཉིད་ཡུར				1
གཉིད་རྨུགས				86
གཉིད་ལམ				12
གཉིད་ལོག				100
གཉིད་སངས				2
གཉིད་སྲབ				5
གཉུལ་བ				4
གཉེ་བོ				4
གཉེ་མ				74
གཉེན				3768
གཉེན་ཁ				1
གཉེན་གྲོགས				29
གཉེན་པོ				13119
གཉེན་ཕྱོགས				6
གཉེན་བཤེས				541
གཉེན་ཚན				17
གཉེན་ཟླ				8
གཉེན་འཁོར				10
གཉེན་འདབ				16
གཉེན་འདུན				233
གཉེན་འབྲེལ				129
གཉེན་སྟོན				5
གཉེན་སྡེ				2
གཉེར་ཁ				128
གཉེར་གཉེར				1
གཉེར་པ				130
གཉེར་བ				2287
གཉེར་མ				71
གཉེར་ཚང				7
གཉེར་འཛིན				20
གཉོང་ཆུང				1
གཉོད				7
གཉོམ་ཆུང				8
གཉོས				307
གཎ་གཡོག				6
གཏག				9
གཏང་བ				609
གཏང་ཡས				1
གཏང་རག				2175
གཏད				13008
གཏད་གཉེར				9
གཏད་པ				1924
གཏད་མེད				137
གཏད་རབས				34
གཏད་རྒྱ				119
གཏད་ལེན				1
གཏད་ས				50
གཏད་སོ				225
གཏན				20275
གཏན་ཁྲིམས				11
གཏན་གཏན				1
གཏན་གྲོགས				13
གཏན་པ				626
གཏན་ཕེབས				2
གཏན་བུ				2
གཏན་མ				9
གཏན་མེད				57
གཏན་ཚིག				254
གཏན་ཚིགས				9868
གཏན་འབེབས				40
གཏན་ལེགས				20
གཏམ				9509
གཏམ་ངན				139
གཏམ་དཔེ				3
གཏམ་པ				17
གཏམ་བཟང				1
གཏམ་མ				7
གཏམ་ཚོགས				2
གཏམ་འདོད				2
གཏམ་རྒྱུད				481
གཏམ་རྒྱུན				7
གཏམ་ལན				4
གཏམ་སྙན				67
གཏམས				448
གཏམས་པ				400
གཏའ				212
གཏའ་གཏོར				3
གཏའ་མ				15
གཏར་ཀ				11
གཏར་ཁ				19
གཏར་ཁྲག				7
གཏར་ག				18
གཏར་བ				22
གཏར་བསྲེག				14
གཏི་ཐུག				12
གཏི་བ				3
གཏི་མུག				12986
གཏིག				10
གཏིགས				18
གཏིགས་པ				2
གཏིང				4580
གཏིང་དཔག				67
གཏིང་དཔོག				3
གཏིང་མཐའ				400
གཏིང་མེད				3
གཏིང་ཚད				1
གཏིང་ཟབ				23
གཏིང་རིང				50
གཏིང་རྡོ				5
གཏིང་སྐྱེས				4
གཏིབ་པ				34
གཏིབས				287
གཏིབས་པ				617
གཏུ་ལུམ				5
གཏུག				329
གཏུགས				1793
གཏུགས་པ				430
གཏུན				1327
གཏུན་ཁུང				2
གཏུན་བུ				15
གཏུན་ཤིང				6
གཏུབ་པ				193
གཏུབས				226
གཏུབས་པ				100
གཏུབས་ཤ				4
གཏུམ་དྲག				148
གཏུམ་པ				323
གཏུམ་པོ				1428
གཏུམ་མོ				3640
གཏུམ་རྔམ				7
གཏུམ་སྤྱོད				1
གཏུམས་པ				8
གཏུར་བུ				85
གཏུལ་བ				10
གཏེ་དཔོན				1
གཏེ་པོ				2
གཏེ་མ				1
གཏེང་པ				3
གཏེའུ				13
གཏེར				21337
གཏེར་ཁ				525
གཏེར་གནས				48
གཏེར་ཆེན				1049
གཏེར་ཆོས				90
གཏེར་བདག				760
གཏེར་མ				103
གཏེར་མཛོད				300
གཏེར་ཚེག				1
གཏེར་རྫས				42
གཏེར་སྟོན				369
གཏེར་སྲུང				715
གཏོ				124
གཏོ་ཆོག				5
གཏོ་དཔྱད				2
གཏོ་བཅོས				9
གཏོག				164
གཏོགས				8451
གཏོགས་པ				6923
གཏོགས་འདོད				12
གཏོང་དེབ				2
གཏོང་ཕོད				3
གཏོང་བ				6285
གཏོང་ལེན				148
གཏོང་སེམས				22
གཏོང་སྒོ				9
གཏོད				1311
གཏོད་པ				636
གཏོར				22577
གཏོར་ཁུང				28
གཏོར་གདན				2
གཏོར་གདུགས				13
གཏོར་གསུམ				98
གཏོར་གསོས				7
གཏོར་ཆས				1
གཏོར་དར				21
གཏོར་ཕུད				8
གཏོར་བ				672
གཏོར་བརླག				4
གཏོར་བཤིག				2
གཏོར་བཤོས				2
གཏོར་བུ				11
གཏོར་མ				27163
གཏོར་མགྲོན				390
གཏོར་ཟན				57
གཏོར་ཟོར				235
གཏོར་ཟློག				285
གཏོར་རོ				1
གཏོར་རྒྱག				9
གཏོར་རྒྱན				39
གཏོར་རྩམ				2
གཏོར་སྐམ				2
གཏོར་སྒམ				11
གཏོར་སྟེགས				20
གཏོལ་བ				4
གཏོས				149
གད				560
གད་ཀ				1
གད་ཁ				23
གད་ཁུང				2
གད་གཙང				1
གད་པ				122
གད་ཕུག				4
གད་བདར				3
གད་བརྒྱངས				5
གད་མོ				371
གད་རྒྱངས				310
གད་རྒྱངས་ཅན				10
གདག				62
གདགས་གཞི				527
གདགས་པ				2090
གདགས་སྲིབ				7
གདང				158
གདང་ཐག				6
གདང་བ				21
གདང་བུ				106
གདང་ཤིང				8
གདངས				1714
གདངས་དབྱངས				69
གདངས་པ				141
གདན				25820
གདན་ཁྲི				43
གདན་ཆ				10
གདན་ཐོག				8
གདན་འདྲེན				96
གདན་རབས				45
གདན་ས				3037
གདབ་དམིགས				1
གདབ་པ				4379
གདབ་ཡས				1
གདམ་ཀ				11
གདམ་ང				14
གདམ་ངག				1041
གདམ་པ				158
གདམས་ངག				13243
གདམས་པ				11371
གདའ				1687
གདལ་བ				106
གདས་པ				2
གདིང				286
གདུ་གུ				2
གདུ་བ				27
གདུ་བུ				544
གདུག				233
གདུག་པ				4067
གདུག་འདྲེ				26
གདུག་རྩུབ				439
གདུག་སེམས				165
གདུག་སྤྱོད				1
གདུག་སྦྲུལ				1
གདུགས				6858
གདུགས་ཁང				3
གདུགས་དཀར				175
གདུགས་མཚན				23
གདུགས་ཚོད				562
གདུགས་རེ				13
གདུང				3738
གདུང་ཁང				86
གདུང་ཆེན				12
གདུང་ཐལ				32
གདུང་དབྱངས				201
གདུང་བ				2468
གདུང་བྱེད				43
གདུང་མ				79
གདུང་ཚན				1
གདུང་ཚིག				5
གདུང་འཁོར				3
གདུང་འདེགས				42
གདུང་འབོད				4
གདུང་འཚོབ				377
གདུང་འཛིན				74
གདུང་རབས				588
གདུང་རིགས				137
གདུང་རིང				2
གདུང་རུས				201
གདུང་རྒྱུད				395
གདུང་རྟེན				165
གདུང་ཤུགས				1166
གདུང་སེམས				153
གདུང་སྐྱོབ				22
གདུང་སྒྲོམ				7
གདུང་སྲས				61
གདུངས་པ				589
གདུད་པ				22
གདུབ				256
གདུབ་ཀོར				20
གདུབ་སྐོར				2
གདུལ་བ				337
གདུལ་བྱ				9939
གདུལ་ཞིང				16
གདུས				12
གདུས་ཁུ				1
གདུས་ཐང				4
གདུས་པ				3
གདེག				24
གདེང				1234
གདེང་དྲོད				4
གདེང་བ				20
གདེང་ཚད				32
གདེངས				785
གདེངས་ཀ				415
གདེངས་ཅན				385
གདེངས་པ				231
གདོང				7670
གདོང་ཁ				4
གདོང་གྲོགས				16
གདོང་ངན				11
གདོང་ཆུང				3
གདོང་ཆེན				21
གདོང་དཀར				8
གདོང་དར				15
གདོང་པ				407
གདོང་ཕྱིས				22
གདོང་འཛིན				8
གདོང་ཡིག				1
གདོང་སྐར				1
གདོངས				31
གདོན				22064
གདོན་ནད				35
གདོན་པ				991
གདོལ་པ				834
གདོལ་རིགས				10
གདོལ་སྤྱོད				5
གདོས				130
གདོས་ཐག				22
གདོས་པ				54
གདོས་བཅས				415
གདོས་བུ				21
གདོས་བྲལ				2
གདོས་མེད				3
གན				1936
གན་ཀྱལ				4
གན་གཡོག				2
གན་ཇི་ར				1
གན་དར				4
གན་དེ				2
གན་པ				181
གན་བུབ				3
གན་མཛོད				139
གན་རྐྱལ				617
གན་ཤོག				3
གནག				786
གནག་ཁྱུ				2
གནག་ནད				8
གནག་པ				668
གནག་པོ				2
གནག་ཕྱུགས				16
གནག་བག				28
གནག་རྫི				74
གནང་ཆ				15
གནང་ཆེན				22
གནང་བཀག				32
གནང་རྟེན				3
གནང་སྐྱེས				26
གནང་སྦྱིན				205
གནངས				79
གནངས་ཉིན				1
གནད				28500
གནད་ཀ				40
གནད་གསང				4
གནད་དོན				2
གནད་བསྡུས				45
གནད་འགག				31
གནད་སྙིང				4
གནད་སྨིན				10
གནམ				2472
གནམ་ཁུང				4
གནམ་གང				78
གནམ་གཟེར				47
གནམ་གཤིས				1
གནམ་གྲུ				1
གནམ་ཆུ				4
གནམ་པོ				3
གནམ་བསྐོས				10
གནམ་མདའ				1
གནམ་མཚོ				40
གནམ་ཡོལ				11
གནམ་རུ				28
གནམ་རྒྱན				71
གནམ་རྡིབ				2
གནམ་རྡོ				11
གནམ་ལོ				120
གནམ་ལྕགས				2305
གནམ་ས				448
གནམ་སྒོ				27
གནམ་སྟོང				238
གནའ་གཏམ				2
གནའ་དུས				3
གནའ་བ				11
གནའ་བོ				2
གནའ་མི				1
གནའ་རབས				5
གནའ་སྲོལ				1
གནས				188946
གནས་ཁང				2441
གནས་གཞི				215
གནས་གོང				5
གནས་ཆ				137
གནས་ཆེན				729
གནས་དབྱུང				14
གནས་དུས				13
གནས་པ				54436
གནས་པོ				131
གནས་ཕྱོགས				18
གནས་བདག				259
གནས་བརྟན				5020
གནས་བཤད				9
གནས་བསྐལ				17
གནས་བྱེད				41
གནས་མ				115
གནས་མགྲོན				1
གནས་མཆོག				656
གནས་མལ				2051
གནས་མིན				50
གནས་མོ				12
གནས་ཚང				13
གནས་ཚད				65
གནས་ཚུལ				2549
གནས་འགྱུ				87
གནས་འཇུག				10
གནས་འཕོ་བ				4
གནས་ཡིག				35
གནས་ཡུལ				65
གནས་རི				17
གནས་རྟེན				84
གནས་ལུགས				11289
གནས་སྐབས				16423
གནས་སྐོར				11
གནས་སྤར				17
གནུབས				79
གནོང་བ				11
གནོང་འགྱོད				235
གནོངས				6
གནོངས་པ				2
གནོད་གནས				148
གནོད་ཉེན				1
གནོད་དོགས				15
གནོད་པ				18876
གནོད་ཚིག				9
གནོད་ཟས				2
གནོད་འཚེ				326
གནོད་རྐྱེན				4
གནོད་ལན				66
གནོད་ལྟས				6
གནོད་སེམས				2356
གནོད་སྐྱེལ				19
གནོད་སྦྱིན				14541
གནོན་པ				2137
གབ་པ				285
གབ་ཙེ				30
གབ་ཚད				11
གབ་ཚིག				136
གབ་ཚེ				1
གབ་ཡིག				16
གབ་རྒྱ				1
གབ་རྩ				1
གབ་རྩེ				16
གམ་པ				48
གཙག				10
གཙག་པ				1
གཙག་བུ				6
གཙགས་པ				12
གཙང་ཁང				176
གཙང་ཁྲུས				10
གཙང་གནས				38
གཙང་ཆག				2
གཙང་དག				42
གཙང་དམེ				39
གཙང་དུས				2
གཙང་པ				384
གཙང་པོ				141
གཙང་བ				2939
གཙང་བཙོག				56
གཙང་བཤུས				1
གཙང་བྱེད				51
གཙང་མ				2637
གཙང་མཆོད				21
གཙང་རིས				155
གཙང་རྨེ				25
གཙང་སེལ				3
གཙང་སྤྱོད				23
གཙང་སྦྱོར				20
གཙང་སྦྲ				1291
གཙབ་པ				1
གཙིགས				556
གཙིགས་པ				362
གཙུག				4400
གཙུག་གཡུ				6
གཙུག་ཏོར				4090
གཙུག་ཏོར་ཅན				150
གཙུག་ནོར				24
གཙུག་ཕུད				590
གཙུག་ཞྭ				2
གཙུག་འཁྱིལ				1
གཙུག་ལག				1426
གཙུག་ལྡན				7
གཙུབ་གཏན				21
གཙུབ་པ				12
གཙུབ་ཤིང				35
གཙུབ་སྟན				92
གཙུབས				49
གཙུབས་པ				89
གཙེ་བ				125
གཙེར་བ				14
གཙེས				287
གཙེས་པ				203
གཙོ་ཕལ				59
གཙོ་བོ				21826
གཙོ་འཁོར				3786
གཙོ་འདོན				1
གཙོ་རྒན				4
གཙོ་སེམས				195
གཙོད				31
གཙོད་ཁྲག				16
གཙོར་འདོན				1
གཞག				4615
གཞང				127
གཞང་འབྲུམ				57
གཞན				295512
གཞན་ངོ				2
གཞན་དག				2
གཞན་དབང				1156
གཞན་དོན				6285
གཞན་ཕན				659
གཞན་ཕྱོགས				70
གཞན་མ				28
གཞན་འཕྲུལ				8
གཞན་རིག				3
གཞན་རྒྱུད				244
གཞན་ལུགས				29
གཞན་སེམས				233
གཞན་སེལ				244
གཞན་སྐྱེས				4
གཞན་སྟོང				3
གཞབས་པ				1
གཞའ་གསང				7
གཞའ་བ				8
གཞའ་ཚོན				55
གཞའ་རིས				8
གཞར་བ				28
གཞར་ཡང				26
གཞར་ལ				2
གཞལ་ཐག				4
གཞལ་དཔག				5
གཞལ་བ				430
གཞལ་བྱ				3267
གཞལ་བླུགས				10
གཞལ་མེད				467
གཞལ་འཁོར				1
གཞལ་ཡས				6234
གཞས				46
གཞི				36365
གཞི་གདན				7
གཞི་གྲུབ				62
གཞི་དཀར་པོ				11
གཞི་དགོན				3
གཞི་ནས				38
གཞི་བདག				2300
གཞི་བསྙེན				81
གཞི་བོ				5
གཞི་བྱེས				65
གཞི་མ				331
གཞི་མཐུན				246
གཞི་མེད				235
གཞི་ཚུགས				17
གཞི་རིམ				8
གཞི་རྒྱ				4
གཞི་རྩ				504
གཞི་ལྔ				59
གཞི་ལྡོག				25
གཞི་ཤེས				1423
གཞིག				1272
གཞིགས				71
གཞིགས་པ				45
གཞིབ་པ				45
གཞིབས་པ				28
གཞིལ་བ				220
གཞིས་ཀ				35
གཞིས་ཁང				1
གཞིས་གཉེར				3
གཞིས་དགོན				7
གཞིས་པ				13
